parameter,location,species,year,datavalue
NuSEDS counts by stream,KAINET CREEK,Chum,1965,8000
NuSEDS counts by stream,KAINET CREEK,Chum,1966,60000
NuSEDS counts by stream,KAINET CREEK,Chum,1967,50000
NuSEDS counts by stream,KAINET CREEK,Chum,1968,100000
NuSEDS counts by stream,KAINET CREEK,Chum,1969,25000
NuSEDS counts by stream,KAINET CREEK,Chum,1970,40000
NuSEDS counts by stream,KAINET CREEK,Chum,1971,20000
NuSEDS counts by stream,KAINET CREEK,Chum,1972,50000
NuSEDS counts by stream,KAINET CREEK,Chum,1973,55000
NuSEDS counts by stream,KAINET CREEK,Chum,1974,65000
NuSEDS counts by stream,KAINET CREEK,Chum,1975,29000
NuSEDS counts by stream,KAINET CREEK,Chum,1976,11000
NuSEDS counts by stream,KAINET CREEK,Chum,1977,5000
NuSEDS counts by stream,KAINET CREEK,Chum,1978,50000
NuSEDS counts by stream,KAINET CREEK,Chum,1979,20000
NuSEDS counts by stream,KAINET CREEK,Chum,1980,25000
NuSEDS counts by stream,KAINET CREEK,Chum,1981,42000
NuSEDS counts by stream,KAINET CREEK,Chum,1982,30000
NuSEDS counts by stream,KAINET CREEK,Chum,1983,15000
NuSEDS counts by stream,KAINET CREEK,Chum,1984,8500
NuSEDS counts by stream,KAINET CREEK,Chum,1985,26400
NuSEDS counts by stream,KAINET CREEK,Chum,1986,35000
NuSEDS counts by stream,KAINET CREEK,Chum,1987,18500
NuSEDS counts by stream,KAINET CREEK,Chum,1988,35000
NuSEDS counts by stream,KAINET CREEK,Chum,1989,16000
NuSEDS counts by stream,KAINET CREEK,Chum,1990,8000
NuSEDS counts by stream,KAINET CREEK,Chum,1991,32600
NuSEDS counts by stream,KAINET CREEK,Chum,1992,7000
NuSEDS counts by stream,KAINET CREEK,Chum,1993,7600
NuSEDS counts by stream,KAINET CREEK,Chum,1994,16000
NuSEDS counts by stream,KAINET CREEK,Chum,1995,40000
NuSEDS counts by stream,KAINET CREEK,Chum,1996,23000
NuSEDS counts by stream,KAINET CREEK,Chum,1997,27000
NuSEDS counts by stream,KAINET CREEK,Chum,1998,57000
NuSEDS counts by stream,KAINET CREEK,Chum,1999,45000
NuSEDS counts by stream,KAINET CREEK,Chum,2000,47000
NuSEDS counts by stream,KAINET CREEK,Chum,2001,57900
NuSEDS counts by stream,KAINET CREEK,Chum,2002,44000
NuSEDS counts by stream,KAINET CREEK,Chum,2003,74000
NuSEDS counts by stream,KAINET CREEK,Chum,2004,53000
NuSEDS counts by stream,KAINET CREEK,Chum,2005,55000
NuSEDS counts by stream,KAINET CREEK,Chum,2006,42000
NuSEDS counts by stream,KAINET CREEK,Chum,2007,13100
NuSEDS counts by stream,KAINET CREEK,Chum,2008,9000
NuSEDS counts by stream,KAINET CREEK,Chum,2009,7900
NuSEDS counts by stream,KAINET CREEK,Chum,2010,13000
NuSEDS counts by stream,KAINET CREEK,Chum,2011,53000
NuSEDS counts by stream,KAINET CREEK,Chum,2012,30500
NuSEDS counts by stream,KAINET CREEK,Chum,2013,32000
NuSEDS counts by stream,KAINET CREEK,Chum,2014,22000
NuSEDS counts by stream,KAMIN CREEK,Chum,2004,1750
NuSEDS counts by stream,Kasiks River,Chum,1951,300
NuSEDS counts by stream,Kasiks River,Chum,1952,200
NuSEDS counts by stream,Kasiks River,Chum,1953,200
NuSEDS counts by stream,Kasiks River,Chum,1954,200
NuSEDS counts by stream,Kasiks River,Chum,1961,100
NuSEDS counts by stream,Kasiks River,Chum,1964,400
NuSEDS counts by stream,Kasiks River,Chum,1965,25
NuSEDS counts by stream,Kasiks River,Chum,1966,25
NuSEDS counts by stream,Kasiks River,Chum,1967,200
NuSEDS counts by stream,Kasiks River,Chum,1968,400
NuSEDS counts by stream,Kasiks River,Chum,1969,400
NuSEDS counts by stream,Kasiks River,Chum,1970,400
NuSEDS counts by stream,Kasiks River,Chum,1971,400
NuSEDS counts by stream,Kasiks River,Chum,1972,400
NuSEDS counts by stream,Kasiks River,Chum,1973,400
NuSEDS counts by stream,Kasiks River,Chum,1974,400
NuSEDS counts by stream,Kasiks River,Chum,1975,200
NuSEDS counts by stream,Kasiks River,Chum,1976,200
NuSEDS counts by stream,Kasiks River,Chum,1977,400
NuSEDS counts by stream,Kasiks River,Chum,1978,200
NuSEDS counts by stream,Kasiks River,Chum,1979,100
NuSEDS counts by stream,Kasiks River,Chum,1980,250
NuSEDS counts by stream,Kasiks River,Chum,1981,25
NuSEDS counts by stream,Kasiks River,Chum,1982,150
NuSEDS counts by stream,Kasiks River,Chum,1983,200
NuSEDS counts by stream,Kasiks River,Chum,1984,350
NuSEDS counts by stream,Kasiks River,Chum,1985,400
NuSEDS counts by stream,Kasiks River,Chum,1986,100
NuSEDS counts by stream,Kasiks River,Chum,1987,50
NuSEDS counts by stream,Kasiks River,Chum,1988,500
NuSEDS counts by stream,Kasiks River,Chum,1989,100
NuSEDS counts by stream,Kasiks River,Chum,1990,20
NuSEDS counts by stream,Kasiks River,Chum,1991,10
NuSEDS counts by stream,Kasiks River,Chum,1992,20
NuSEDS counts by stream,Kasiks River,Chum,1993,200
NuSEDS counts by stream,Kasiks River,Chum,1994,1000
NuSEDS counts by stream,Kasiks River,Chum,1995,100
NuSEDS counts by stream,Kasiks River,Chum,1996,700
NuSEDS counts by stream,Kasiks River,Chum,1997,200
NuSEDS counts by stream,Kasiks River,Chum,1998,800
NuSEDS counts by stream,Kasiks River,Chum,1999,500
NuSEDS counts by stream,Kasiks River,Chum,2000,2000
NuSEDS counts by stream,Kasiks River,Chum,2001,200
NuSEDS counts by stream,Kasiks River,Chum,2002,30
NuSEDS counts by stream,Kasiks River,Chum,2009,140
NuSEDS counts by stream,Kasiks River,Chum,2010,40
NuSEDS counts by stream,Kasiks River,Chum,2012,180
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1950,400
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1951,3300
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1953,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1954,7500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1955,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1956,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1957,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1958,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1959,75
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1960,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1961,400
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1962,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1963,200
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1964,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1965,750
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1967,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1968,3500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1969,2000
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1970,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1972,250
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1973,2000
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1974,400
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1975,1400
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1976,1550
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1977,3000
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1978,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1980,100
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1981,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1982,2500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1983,1600
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1984,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1985,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1986,1500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1987,500
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1988,4020
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1989,5000
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1996,4300
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1997,3000
NuSEDS counts by stream,KDELMASHAN CREEK,Chum,1998,40
NuSEDS counts by stream,KEECHA CREEK,Chum,1950,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1951,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1952,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1953,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1954,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1955,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1956,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1957,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1958,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1959,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1960,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1961,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1962,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1963,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1964,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1965,750
NuSEDS counts by stream,KEECHA CREEK,Chum,1966,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1967,400
NuSEDS counts by stream,KEECHA CREEK,Chum,1968,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1969,75
NuSEDS counts by stream,KEECHA CREEK,Chum,1970,75
NuSEDS counts by stream,KEECHA CREEK,Chum,1971,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1972,25
NuSEDS counts by stream,KEECHA CREEK,Chum,1973,25
NuSEDS counts by stream,KEECHA CREEK,Chum,1974,1000
NuSEDS counts by stream,KEECHA CREEK,Chum,1976,200
NuSEDS counts by stream,KEECHA CREEK,Chum,1977,50
NuSEDS counts by stream,KEECHA CREEK,Chum,1978,50
NuSEDS counts by stream,KEECHA CREEK,Chum,1979,25
NuSEDS counts by stream,KEECHA CREEK,Chum,1984,50
NuSEDS counts by stream,KEECHA CREEK,Chum,1987,100
NuSEDS counts by stream,KEECHA CREEK,Chum,1988,150
NuSEDS counts by stream,KEESIL CREEK,Chum,1979,25
NuSEDS counts by stream,KEESIL CREEK,Chum,1982,10
NuSEDS counts by stream,KEESIL CREEK,Chum,1986,25
NuSEDS counts by stream,KEESIL CREEK,Chum,1987,25
NuSEDS counts by stream,KEMANO RIVER,Chum,1950,7500
NuSEDS counts by stream,KEMANO RIVER,Chum,1951,40000
NuSEDS counts by stream,KEMANO RIVER,Chum,1953,7500
NuSEDS counts by stream,KEMANO RIVER,Chum,1954,7500
NuSEDS counts by stream,KEMANO RIVER,Chum,1955,3500
NuSEDS counts by stream,KEMANO RIVER,Chum,1956,1500
NuSEDS counts by stream,KEMANO RIVER,Chum,1957,3500
NuSEDS counts by stream,KEMANO RIVER,Chum,1958,15000
NuSEDS counts by stream,KEMANO RIVER,Chum,1959,1500
NuSEDS counts by stream,KEMANO RIVER,Chum,1960,400
NuSEDS counts by stream,KEMANO RIVER,Chum,1961,1500
NuSEDS counts by stream,KEMANO RIVER,Chum,1962,35000
NuSEDS counts by stream,KEMANO RIVER,Chum,1964,15000
NuSEDS counts by stream,KEMANO RIVER,Chum,1965,15000
NuSEDS counts by stream,KEMANO RIVER,Chum,1966,100000
NuSEDS counts by stream,KEMANO RIVER,Chum,1967,75000
NuSEDS counts by stream,KEMANO RIVER,Chum,1968,125000
NuSEDS counts by stream,KEMANO RIVER,Chum,1969,12500
NuSEDS counts by stream,KEMANO RIVER,Chum,1970,15000
NuSEDS counts by stream,KEMANO RIVER,Chum,1971,13500
NuSEDS counts by stream,KEMANO RIVER,Chum,1972,100000
NuSEDS counts by stream,KEMANO RIVER,Chum,1973,75000
NuSEDS counts by stream,KEMANO RIVER,Chum,1974,100000
NuSEDS counts by stream,KEMANO RIVER,Chum,1975,18000
NuSEDS counts by stream,KEMANO RIVER,Chum,1976,25000
NuSEDS counts by stream,KEMANO RIVER,Chum,1977,20000
NuSEDS counts by stream,KEMANO RIVER,Chum,1978,80000
NuSEDS counts by stream,KEMANO RIVER,Chum,1979,20000
NuSEDS counts by stream,KEMANO RIVER,Chum,1980,40000
NuSEDS counts by stream,KEMANO RIVER,Chum,1981,15000
NuSEDS counts by stream,KEMANO RIVER,Chum,1982,30000
NuSEDS counts by stream,KEMANO RIVER,Chum,1983,6000
NuSEDS counts by stream,KEMANO RIVER,Chum,1984,25000
NuSEDS counts by stream,KEMANO RIVER,Chum,1985,30000
NuSEDS counts by stream,KEMANO RIVER,Chum,1986,60000
NuSEDS counts by stream,KEMANO RIVER,Chum,1987,16000
NuSEDS counts by stream,KEMANO RIVER,Chum,1988,80000
NuSEDS counts by stream,KEMANO RIVER,Chum,1989,60000
NuSEDS counts by stream,KEMANO RIVER,Chum,1990,30000
NuSEDS counts by stream,KEMANO RIVER,Chum,1991,20000
NuSEDS counts by stream,KEMANO RIVER,Chum,1992,10000
NuSEDS counts by stream,KEMANO RIVER,Chum,1993,6000
NuSEDS counts by stream,KEMANO RIVER,Chum,1994,25000
NuSEDS counts by stream,KEMANO RIVER,Chum,1995,22000
NuSEDS counts by stream,KEMANO RIVER,Chum,1996,18000
NuSEDS counts by stream,KEMANO RIVER,Chum,1997,8000
NuSEDS counts by stream,KEMANO RIVER,Chum,1998,140000
NuSEDS counts by stream,KEMANO RIVER,Chum,1999,22000
NuSEDS counts by stream,KEMANO RIVER,Chum,2000,12000
NuSEDS counts by stream,KEMANO RIVER,Chum,2001,7500
NuSEDS counts by stream,KEMANO RIVER,Chum,2002,45000
NuSEDS counts by stream,KEMANO RIVER,Chum,2003,50000
NuSEDS counts by stream,KEMANO RIVER,Chum,2004,42000
NuSEDS counts by stream,KEMANO RIVER,Chum,2005,12000
NuSEDS counts by stream,KEMANO RIVER,Chum,2006,25000
NuSEDS counts by stream,KEMANO RIVER,Chum,2007,7600
NuSEDS counts by stream,KEMANO RIVER,Chum,2008,1200
NuSEDS counts by stream,KEMANO RIVER,Chum,2009,2500
NuSEDS counts by stream,KEMANO RIVER,Chum,2010,800
NuSEDS counts by stream,KEMANO RIVER,Chum,2011,47000
NuSEDS counts by stream,KEMANO RIVER,Chum,2012,90000
NuSEDS counts by stream,KEMANO RIVER,Chum,2013,2840
NuSEDS counts by stream,KEMANO RIVER,Chum,2014,6300
NuSEDS counts by stream,KENZUWASH CREEKS,Chum,1950,1000
NuSEDS counts by stream,KESWAR CREEK,Chum,1950,2000
NuSEDS counts by stream,KESWAR CREEK,Chum,1951,500
NuSEDS counts by stream,KESWAR CREEK,Chum,1952,200
NuSEDS counts by stream,KESWAR CREEK,Chum,1953,750
NuSEDS counts by stream,KESWAR CREEK,Chum,1954,1500
NuSEDS counts by stream,KESWAR CREEK,Chum,1955,400
NuSEDS counts by stream,KESWAR CREEK,Chum,1956,400
NuSEDS counts by stream,KESWAR CREEK,Chum,1958,400
NuSEDS counts by stream,KESWAR CREEK,Chum,1963,200
NuSEDS counts by stream,KESWAR CREEK,Chum,1964,200
NuSEDS counts by stream,KESWAR CREEK,Chum,1965,400
NuSEDS counts by stream,KESWAR CREEK,Chum,1966,400
NuSEDS counts by stream,KESWAR CREEK,Chum,1967,200
NuSEDS counts by stream,KESWAR CREEK,Chum,1968,75
NuSEDS counts by stream,KESWAR CREEK,Chum,1969,25
NuSEDS counts by stream,KESWAR CREEK,Chum,1970,25
NuSEDS counts by stream,KESWAR CREEK,Chum,1972,25
NuSEDS counts by stream,KESWAR CREEK,Chum,1973,25
NuSEDS counts by stream,KHUTZE RIVER,Chum,1950,750
NuSEDS counts by stream,KHUTZE RIVER,Chum,1951,6000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1953,3500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1954,750
NuSEDS counts by stream,KHUTZE RIVER,Chum,1955,750
NuSEDS counts by stream,KHUTZE RIVER,Chum,1956,750
NuSEDS counts by stream,KHUTZE RIVER,Chum,1957,750
NuSEDS counts by stream,KHUTZE RIVER,Chum,1958,400
NuSEDS counts by stream,KHUTZE RIVER,Chum,1959,400
NuSEDS counts by stream,KHUTZE RIVER,Chum,1960,3500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1961,25
NuSEDS counts by stream,KHUTZE RIVER,Chum,1962,3500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1963,3500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1964,7500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1965,1500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1966,2500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1967,750
NuSEDS counts by stream,KHUTZE RIVER,Chum,1968,1500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1969,1000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1970,1500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1971,5000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1972,4000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1973,40000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1974,7000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1975,5000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1976,200
NuSEDS counts by stream,KHUTZE RIVER,Chum,1977,150
NuSEDS counts by stream,KHUTZE RIVER,Chum,1978,1100
NuSEDS counts by stream,KHUTZE RIVER,Chum,1979,500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1980,50
NuSEDS counts by stream,KHUTZE RIVER,Chum,1981,500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1982,4000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1983,300
NuSEDS counts by stream,KHUTZE RIVER,Chum,1984,1800
NuSEDS counts by stream,KHUTZE RIVER,Chum,1985,7200
NuSEDS counts by stream,KHUTZE RIVER,Chum,1986,30000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1987,4500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1988,6000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1989,2000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1990,9600
NuSEDS counts by stream,KHUTZE RIVER,Chum,1991,2900
NuSEDS counts by stream,KHUTZE RIVER,Chum,1992,1000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1993,1900
NuSEDS counts by stream,KHUTZE RIVER,Chum,1994,12500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1995,75000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1996,2000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1997,3500
NuSEDS counts by stream,KHUTZE RIVER,Chum,1998,20000
NuSEDS counts by stream,KHUTZE RIVER,Chum,1999,3200
NuSEDS counts by stream,KHUTZE RIVER,Chum,2000,4500
NuSEDS counts by stream,KHUTZE RIVER,Chum,2001,3500
NuSEDS counts by stream,KHUTZE RIVER,Chum,2002,15000
NuSEDS counts by stream,KHUTZE RIVER,Chum,2003,6000
NuSEDS counts by stream,KHUTZE RIVER,Chum,2004,2500
NuSEDS counts by stream,KHUTZE RIVER,Chum,2005,2000
NuSEDS counts by stream,KHUTZE RIVER,Chum,2006,2600
NuSEDS counts by stream,KHUTZE RIVER,Chum,2007,1500
NuSEDS counts by stream,KHUTZE RIVER,Chum,2008,600
NuSEDS counts by stream,KHUTZE RIVER,Chum,2009,1200
NuSEDS counts by stream,KHUTZE RIVER,Chum,2010,725
NuSEDS counts by stream,KHUTZE RIVER,Chum,2011,10000
NuSEDS counts by stream,KHUTZE RIVER,Chum,2012,7000
NuSEDS counts by stream,KHUTZE RIVER,Chum,2013,1900
NuSEDS counts by stream,KHUTZE RIVER,Chum,2014,2300
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1950,1500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1951,8000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1952,7500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1953,750
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1954,750
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1955,750
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1956,400
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1957,1500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1958,3500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1959,100
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1961,1500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1962,15000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1963,7500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1964,35000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1965,1000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1966,5000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1967,400
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1968,13000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1969,1500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1970,6500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1971,1000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1972,20000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1973,15000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1974,8000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1975,5000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1976,5000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1977,15000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1978,12000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1979,5100
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1980,9500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1981,2500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1982,5000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1983,8000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1984,15000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1985,4500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1986,2000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1987,4000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1988,18000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1989,1500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1990,2000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1991,2500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1992,4000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1993,6000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1994,5000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1995,3000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1996,3000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1997,6000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1998,25000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,1999,4000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2000,4000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2001,6000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2002,5000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2003,2000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2004,20000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2005,7500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2006,10000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2007,3000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2008,11000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2009,3500
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2010,2300
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2011,4600
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2012,7000
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2013,4800
NuSEDS counts by stream,KHUTZEYMATEEN RIVER,Chum,2014,5100
NuSEDS counts by stream,Khyex River,Chum,1951,700
NuSEDS counts by stream,Khyex River,Chum,1952,10000
NuSEDS counts by stream,Khyex River,Chum,1953,400
NuSEDS counts by stream,Khyex River,Chum,1954,500
NuSEDS counts by stream,Khyex River,Chum,1957,200
NuSEDS counts by stream,Khyex River,Chum,1966,200
NuSEDS counts by stream,Khyex River,Chum,1967,200
NuSEDS counts by stream,Khyex River,Chum,1969,400
NuSEDS counts by stream,Khyex River,Chum,1972,400
NuSEDS counts by stream,Khyex River,Chum,1973,300
NuSEDS counts by stream,Khyex River,Chum,1976,400
NuSEDS counts by stream,Khyex River,Chum,1978,50
NuSEDS counts by stream,Khyex River,Chum,1980,50
NuSEDS counts by stream,Khyex River,Chum,1983,150
NuSEDS counts by stream,Khyex River,Chum,1985,500
NuSEDS counts by stream,Khyex River,Chum,1986,1000
NuSEDS counts by stream,Khyex River,Chum,1987,410
NuSEDS counts by stream,Khyex River,Chum,1988,75
NuSEDS counts by stream,Khyex River,Chum,1989,50
NuSEDS counts by stream,Khyex River,Chum,1991,200
NuSEDS counts by stream,Khyex River,Chum,1992,2
NuSEDS counts by stream,Khyex River,Chum,1993,200
